Format version	Start date	End date	Sender	Recipient	Aggregator	Disclaimer
1	10/01/12	10/31/12	Spotify	The Recording Consort	The Recording Consort	Confidential
Country	Label	Product	URI	UPC	EAN	ISRC	Track name	Artist name	Composer name	Album name	Quantity	USD Payable
BE	Cantus Records	U	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	2	0.0077750
DE	Cantus Records	P	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003887272727272727272727272727
SE	Cantus Records	P	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	2	0.01638914027149321266968325792
FR	Cantus Records	P	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	5	0.04226637554585152838427947598
US	Cantus Records	U	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.005071917808219178082191780822
BE	Cantus Records	A	spotify:track:6iUzGJgVJUIl04iP5gv9XF		7502258850015	MX2831000003	L'autrier jost'una sebissa	La Reverdie, La Reverdie, Marcabru	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003886170212765957446808510638
ES	Quindecim Recordings	A	spotify:track:6AsW17hoKhrakyZ9wWGhMm		7509708071846	MX2831200525	Orgiastic Dances for Four Percussionists: III. Ritual	Leonardo Coral, Leonardo Coral	N/A	Nocturnal Resonance: Seven Chamber Music Works by Leonardo Coral	5	0.01943644408688656476267095736
ES	Quindecim Recordings	A	spotify:track:6GXcq3AZoNhrPibyrwpd9y		7509708020967	MX2831201230	Dos Canciones Breves: II. Canción de Primavera	Alberto Cruzprieto, Zulyamir Lopezríos, Carlos Jiménez Mabarak	N/A	Sueño: Canciones de Mabarak	6	0.02332373290426387771520514883
US	Videophonic	A	spotify:track:6JABSyFQ7T0FfTf7PK84Bb		7502258850497	MX2831000981	Flores de Romana	Cuarteto de Saxofones de México	N/A	Mangüe	5	0.005214922711058263971462544590
US	Quindecim Recordings	U	spotify:track:0dMPFs7kd6VUtMzsyE1tu1		7509708041290	MX2831201127	Vals Capricho	Józef Olechowski, José Rolón	N/A	Valses Mexicanos de Concierto (Mexican Waltzes)	1	0.005071917808219178082191780822
AU	Quindecim Recordings	P	spotify:track:0MFZxyEDucgtbWE1lFNGMV		7509708051367	MX2831200811	Tres Morillas	Armando Merino, Silvia Rizo, Manuel Maria Ponce	N/A	Manuel M. Ponce: Los 8 Ciclos para Voz y Piano	2	0.01931428571428571428571428571
ES	Quindecim Recordings	A	spotify:track:0MFZxyEDucgtbWE1lFNGMV		7509708051367	MX2831200811	Tres Morillas	Armando Merino, Silvia Rizo, Manuel Maria Ponce	N/A	Manuel M. Ponce: Los 8 Ciclos para Voz y Piano	1	0.003887288817377312952534191472
SE	Cantus Records	P	spotify:track:1109TnOKcQjaDXn7mVFaGj		7502258850091	MX2831000173	Sonata 5, G Major: Gigue. Allegro assai	Fabrizio Cipriani, Antonio Fantinuoli, Michele Mascitti	N/A	Michele Mascitti: 6 sonate op. 2	1	0.008194570135746606334841628959
US	Raúl Monge	P	spotify:track:141C99LcFAjndenjPpdnaa		7502258850855	MX2831201654	Ya Comenzó la Cosecha	Raúl Monge, Raúl Monge Alarcón	N/A	Fiestas De Mi Tierra	1	0.007584249084249084249084249084
FR	Videophonic	A	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.001854945054945054945054945055
FI	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.011778125
US	Videophonic	A	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	15	0.01564476813317479191438763377
AU	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.009657142857142857142857142857
ES	Videophonic	A	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	21	0.08163306516492357200321802091
FR	Videophonic	U	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.004261538461538461538461538462
ES	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.003887424633936261843238587425
NL	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	2	0.01828305084745762711864406780
DE	Videophonic	A	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.003887596899224806201550387597
DE	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.003887272727272727272727272727
SE	Videophonic	U	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.00498
US	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	6	0.04550549450549450549450549450
SE	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	2	0.01638914027149321266968325792
NO	Videophonic	P	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.01109275362318840579710144928
US	Videophonic	U	spotify:track:1AYvh6wFzH7JpUmb0z3M2T		7502258850602	MX2831001152	Mojave	Cuarteto de Saxofones de México	N/A	Homenaje a Jobim	1	0.005071917808219178082191780822
US	Tlen Huicani	A	spotify:track:5k3pXsWggH4BhYrSAK1how		7502258850398	MX2831000837	El Rascapetate	Tlen Huicani, Manuel de Paz	N/A	De México a Paraguay	2	0.002085969084423305588585017836
US	Tlen Huicani	P	spotify:track:5k3pXsWggH4BhYrSAK1how		7502258850398	MX2831000837	El Rascapetate	Tlen Huicani, Manuel de Paz	N/A	De México a Paraguay	1	0.007584249084249084249084249084
ES	Cantus Records	A	spotify:track:5qpHHmEg3wSJjICMsHcY35		7502258850282	MX2831000142	Autant en emporte le vent	Currende Consort, Erik van Nevel, Concerto Palatino, Concerto Palatino, P. de la Rue, Currende Consor	N/A	Vous ou la mort: Flemish courtly love songs, 15th c.	1	0.003887288817377312952534191472
FR	Cantus Records	A	spotify:track:5qpHHmEg3wSJjICMsHcY35		7502258850282	MX2831000142	Autant en emporte le vent	Currende Consort, Erik van Nevel, Concerto Palatino, Concerto Palatino, P. de la Rue, Currende Consor	N/A	Vous ou la mort: Flemish courtly love songs, 15th c.	2	0.003709890109890109890109890110
US	Cantus Records	A	spotify:track:5qpHHmEg3wSJjICMsHcY35		7502258850282	MX2831000142	Autant en emporte le vent	Currende Consort, Erik van Nevel, Concerto Palatino, Concerto Palatino, P. de la Rue, Currende Consor	N/A	Vous ou la mort: Flemish courtly love songs, 15th c.	1	0.001042984542211652794292508918
ES	Cantus Records	A	spotify:track:6odmqT7fYlS4P40GAL64QM		7502258850251	MX2831000587	Gratulantes	Ensemble Martin Codax, Anon 12th-13th c	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	1	0.003887288817377312952534191472
ES	Quindecim Recordings	A	spotify:track:6FjSu1fiyNkxZxQjf5G8ek		7509708051367	MX2831200812	I Plucked Your Flower, O World!	Armando Merino, Silvia Rizo, Manuel Maria Ponce	N/A	Manuel M. Ponce: Los 8 Ciclos para Voz y Piano	2	0.007774577634754625905068382944
US	Videophonic	A	spotify:track:7ksCAHGJx1MA0ZXY0G3bMZ		7502258850749	MX2831200048	Sonata para clarinete y piano: III. Allegro scherzando e vivace	Juan Manuel Solís, Isabel Ladrón de Guevara, Juan Manuel Solís, Isabel Ladrón de Guevara	N/A	Bicentenario de Música Mexicana de Cámara	1	0.001042984542211652794292508918
ES	iTinerant Classics	P	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	5	0.01943712316968130921619293712
ES	iTinerant Classics	U	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	2	0.007774700109051254089422028354
BE	iTinerant Classics	A	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.003886170212765957446808510638
ES	iTinerant Classics	A	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	19	0.07385848753016894609814963797
GB	iTinerant Classics	A	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.004871084337349397590361445783
AT	iTinerant Classics	A	spotify:track:7E2WZwAIC6x4WmKQxfx8xv		7502258850428	MX2831000823	Tres movimientos para Percusión y Piano - I	Dúo Klarimba	N/A	Rubén L. Someso: Orquesta de cuerda, Piano, Clarinete bajo	1	0.0039
BE	Cantus Records	A	spotify:track:0eDz3ICYtnM27L0paVnGLd		7502258850114	MX2831000231	Suite VI in F Major: Ayre	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003886170212765957446808510638
ES	Cantus Records	U	spotify:track:0eDz3ICYtnM27L0paVnGLd		7502258850114	MX2831000231	Suite VI in F Major: Ayre	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003887350054525627044711014177
ES	Cantus Records	A	spotify:track:0eDz3ICYtnM27L0paVnGLd		7502258850114	MX2831000231	Suite VI in F Major: Ayre	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	27	0.1049567980691874497184231697
US	Videophonic	U	spotify:track:0lZkQY7B5dBF7xkWntOw6W		7502258850657	MX2831001158	Concerto in F: II. Adagio	Alejandro Corona, George Gershwin	N/A	George Gershwin: Concerto in F & Rhapsody in Blue	1	0.005071917808219178082191780822
ES	Quindecim Recordings	U	spotify:track:0LxKGeICRHZG1KJ7Fu26yn		7509708051688	MX2831200588	Chan Chan	Coro de Cámara de la Universidad De Las Américas, Puebla, Francisco Repilado	N/A	De Cuba Pa'Uste	1	0.003887350054525627044711014177
US	Quindecim Recordings	A	spotify:track:0RJ30rgKO4pwDxP9DqbNgP		7509708031109	MX2831201247	Udu Udu	Raúl Tudón, Steve Gorn, Georg Hofmann, Georg Hofmann	N/A	Dreaming Mexico: Shades Of Time	1	0.001042984542211652794292508918
GB	Cantus Records	U	spotify:track:1Gm9P4gRtQYfb8KB5EmQpB		7502258850299	MX2831000719	Renaissance recorder: Triste plaisir	Various Artists, G. Binchois	N/A	Dictionary of Medieval & Renaissance Instruments	2	0.01337966903073286052009456265
ES	Cantus Records	P	spotify:track:1WbrRS0hxxkl31XhjRbq4j		7502258850169	MX2831000328	Versiculum: In multitudine	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	1	0.003887424633936261843238587425
CH	Cantus Records	P	spotify:track:1WbrRS0hxxkl31XhjRbq4j		7502258850169	MX2831000328	Versiculum: In multitudine	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	2	0.02308888888888888888888888888
US	Cantus Records	A	spotify:track:1WbrRS0hxxkl31XhjRbq4j		7502258850169	MX2831000328	Versiculum: In multitudine	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	1	0.001042984542211652794292508918
ES	Quindecim Recordings	A	spotify:track:23oh2rAvNY1yQsyeruilXG		7509708990321	MX2831200373	Concerto en E Flat Major No.6, from " Concerti Armonici" for Strings & Continuo: II. Largo	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Unico Wilhelm van Wassenaer	N/A	IL Gardellino	1	0.003887288817377312952534191472
US	Quindecim Recordings	P	spotify:track:23oh2rAvNY1yQsyeruilXG		7509708990321	MX2831200373	Concerto en E Flat Major No.6, from " Concerti Armonici" for Strings & Continuo: II. Largo	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Unico Wilhelm van Wassenaer	N/A	IL Gardellino	1	0.007584249084249084249084249084
NL	Cantus Records	KSB	spotify:track:24C5RnFglYbL6KNcnxvizn		7502258850039	MX2831000039	Holy Saturday. Incipit Oratio	Musica Ficta, Raúl Mallavibarrena	N/A	Tomás Luis de Victoria: Lamentations of Jeremiah	2	0.0316
ES	Cantus Records	A	spotify:track:24C5RnFglYbL6KNcnxvizn		7502258850039	MX2831000039	Holy Saturday. Incipit Oratio	Musica Ficta, Raúl Mallavibarrena	N/A	Tomás Luis de Victoria: Lamentations of Jeremiah	1	0.003887288817377312952534191472
ES	Quindecim Recordings	A	spotify:track:2az7zbztcjbwnmIccsNE3L		7509708041221	MX2831200941	Mazurca Op.7 No.4	Nelly Ben-Or, Fryderyk Chopin	N/A	Mazurcas para Piano de Polonia y México	5	0.01943644408688656476267095736
US	Videophonic	U	spotify:track:328SXdGZ7OOhYEDE70kdq9		7502258850756	MX2831200054	Tríptico para cuarteto de cuerdas: II.Vals	Verónica Jiménez, Maurilio Castillo, Yuri Inti Bullon, Tonatiuh García, Yuri Inti Bullón, Verónica Jiménez, Tonatiuh García, Maurilio Castillo	N/A	Segunda Jornada, Nueva Música de Cámara en Xalapa	2	0.01014383561643835616438356164
ES	Quindecim Recordings	A	spotify:track:40HpeIcKXazY2oo69iKp9Y		7509708092018	MX2831200411	Merry Andrew	Alberto Cruzprieto, George Gershwin	N/A	The Man I Love	7	0.02721102172164119066773934030
FR	Quindecim Recordings	U	spotify:track:4e44Sj5I4E5Uhzdi90Jc02		7509708051473	MX2831100023	West Side Story: Somewhere	Eva María Santana, Leonard Bernstein / S. Sondheim	N/A	Somewhere: Singt Lieder Aus Aller Welt	1	0.004261538461538461538461538462
SE	Quindecim Recordings	U	spotify:track:4e44Sj5I4E5Uhzdi90Jc02		7509708051473	MX2831100023	West Side Story: Somewhere	Eva María Santana, Leonard Bernstein / S. Sondheim	N/A	Somewhere: Singt Lieder Aus Aller Welt	1	0.00498
US	Quindecim Recordings	A	spotify:track:4e44Sj5I4E5Uhzdi90Jc02		7509708051473	MX2831100023	West Side Story: Somewhere	Eva María Santana, Leonard Bernstein / S. Sondheim	N/A	Somewhere: Singt Lieder Aus Aller Welt	1	0.001042984542211652794292508918
ES	Quindecim Recordings	A	spotify:track:4e44Sj5I4E5Uhzdi90Jc02		7509708051473	MX2831100023	West Side Story: Somewhere	Eva María Santana, Leonard Bernstein / S. Sondheim	N/A	Somewhere: Singt Lieder Aus Aller Welt	1	0.003887288817377312952534191472
SE	Quindecim Recordings	P	spotify:track:4e44Sj5I4E5Uhzdi90Jc02		7509708051473	MX2831100023	West Side Story: Somewhere	Eva María Santana, Leonard Bernstein / S. Sondheim	N/A	Somewhere: Singt Lieder Aus Aller Welt	1	0.008194570135746606334841628959
NO	Quindecim Recordings	P	spotify:track:4pkIgLWi0wXU16jJd6XNB2		7509708061618	MX2831200652	Cucurrucucu Paloma	Pedro kominik, Tomás Mendez	N/A	Piensa en mí Lili Marlene	1	0.01109275362318840579710144928
ES	Quindecim Recordings	U	spotify:track:4pkIgLWi0wXU16jJd6XNB2		7509708061618	MX2831200652	Cucurrucucu Paloma	Pedro kominik, Tomás Mendez	N/A	Piensa en mí Lili Marlene	1	0.003887350054525627044711014177
GB	Cantus Records	U	spotify:track:5UxyczJegwwMSUpUFvdOKC		7502258850299	MX2831000752	17th c. trombones: Sonata a 5	Various Artists, G.B. Buonamente	N/A	Dictionary of Medieval & Renaissance Instruments	3	0.02006950354609929078014184397
US	Cantus Records	P	spotify:track:78uz5etb9caQK1shWW3lZv		7502258850299	MX2831000725	Renaissance flute and harp: Gentil dame	Various Artists, Anon 16th c.	N/A	Dictionary of Medieval & Renaissance Instruments	4	0.03033699633699633699633699634
GB	Cantus Records	U	spotify:track:78uz5etb9caQK1shWW3lZv		7502258850299	MX2831000725	Renaissance flute and harp: Gentil dame	Various Artists, Anon 16th c.	N/A	Dictionary of Medieval & Renaissance Instruments	2	0.01337966903073286052009456265
ES	Cantus Records	U	spotify:track:7unVKkvGAh3VClKvVtpTwp		7502258850114	MX2831000225	Suite II in G Major: Ayre	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	1	0.003887350054525627044711014177
ES	Cantus Records	A	spotify:track:7unVKkvGAh3VClKvVtpTwp		7502258850114	MX2831000225	Suite II in G Major: Ayre	Tripla Concordia, Tripla Concordia, M. Locke	N/A	Musicke from the Ayre: Consort music by Jenkins, Locke & Purcell	5	0.01943644408688656476267095736
US	Cantus Records	P	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	3	0.02275274725274725274725274725
NL	Cantus Records	P	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	2	0.01828305084745762711864406780
DK	Cantus Records	P	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.01120188679245283018867924528
BE	Cantus Records	A	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.003886170212765957446808510638
SE	Cantus Records	A	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.00244
ES	Cantus Records	U	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	3	0.01166205016357688113413304253
SE	Cantus Records	P	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.008194570135746606334841628959
FR	Cantus Records	P	spotify:track:7H3CYz4CRTlQkuznDy7hDg		7502258850268	MX2831000623	Sonata C Major, TWV 41: C2: Allegro	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.008453275109170305676855895197
ES	Quindecim Recordings	P	spotify:track:10QB16OrmDYZ8NDdr0YKKQ		7509708081876	MX2831201036	Invitatorio: Regem Cui Omnia Vivunt: Venite Adoremus, Salmo 94	Juan Manuel Lara Cárdenas, Coro Melos Gloriae, Hernando Franco	N/A	Officium Defunctorum Novohispanicum México	1	0.003887424633936261843238587425
US	Quindecim Recordings	P	spotify:track:10QB16OrmDYZ8NDdr0YKKQ		7509708081876	MX2831201036	Invitatorio: Regem Cui Omnia Vivunt: Venite Adoremus, Salmo 94	Juan Manuel Lara Cárdenas, Coro Melos Gloriae, Hernando Franco	N/A	Officium Defunctorum Novohispanicum México	1	0.007584249084249084249084249084
NL	Cantus Records	P	spotify:track:17xo94aRhlIGQgkgfkBuxQ		7502258850305	MX2831000769	Je ne cuit pas	Dominique Vellard, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le vray remède d’amour	1	0.009141525423728813559322033898
US	Cantus Records	A	spotify:track:17xo94aRhlIGQgkgfkBuxQ		7502258850305	MX2831000769	Je ne cuit pas	Dominique Vellard, Ensemble Gilles Binchois, Guillaume de Machaut	N/A	Guillaume de Machaut: Le vray remède d’amour	2	0.002085969084423305588585017836
ES	iTinerant Classics	P	spotify:track:17ySd8Zp9Mm5tCFB9Zdyq0		7502258850527	MX2831000884	Trio for clarinet, cello and piano in A Minor, Op. 114: I. Allegro	Amy Yang, Thomas Carroll, Jose Franch-Ballester	N/A	Jose Franch-Ballester & Friends, Chamber Music	2	0.007774849267872523686477174850
ES	iTinerant Classics	A	spotify:track:17ySd8Zp9Mm5tCFB9Zdyq0		7502258850527	MX2831000884	Trio for clarinet, cello and piano in A Minor, Op. 114: I. Allegro	Amy Yang, Thomas Carroll, Jose Franch-Ballester	N/A	Jose Franch-Ballester & Friends, Chamber Music	4	0.01554915526950925181013676589
NO	iTinerant Classics	A	spotify:track:17ySd8Zp9Mm5tCFB9Zdyq0		7502258850527	MX2831000884	Trio for clarinet, cello and piano in A Minor, Op. 114: I. Allegro	Amy Yang, Thomas Carroll, Jose Franch-Ballester	N/A	Jose Franch-Ballester & Friends, Chamber Music	1	0.0036
ES	iTinerant Classics	U	spotify:track:17ySd8Zp9Mm5tCFB9Zdyq0		7502258850527	MX2831000884	Trio for clarinet, cello and piano in A Minor, Op. 114: I. Allegro	Amy Yang, Thomas Carroll, Jose Franch-Ballester	N/A	Jose Franch-Ballester & Friends, Chamber Music	2	0.007774700109051254089422028354
